SiteCode,SiteID,SampleYear,Location,Treatment,Water,Standing Dead,Litter,Bare Ground,Bryophyte sp.,ACHMILLE,BOECYLIN,BOLFLUVI,BRASCHE,CALCANAD,Calystegia sp.,CAMAPARI,CALSEPIU,CARAQUAT,CARBUXBA,CARCRAWE,CARCOMOS,CARCRYPT,CARLACUS,CARLANGU,CARLASIO,CARSARTW,Carex sp,CERDEME,CHARA SP,CLAMARIS,Cornus Sp.,DECVERTI,DULARUND,ELEPALUS,ELOCANA,Eleocharis Sp,EQUFLUVI,Epuatorium sp.,Fern,Fontinalis Sp,FRAVIRGI,GALLABRA,GALTRIF,HYDMORSU,HYDVERTI,HYPKALMI,IMPCAPEN,IRIVERSA,JUNBALTI,JUNBREVI,Juncus Sp.,LEEORYZO,LEMMINOR,LYCAMERI,LYSTHRYS,Lythrum Sp,LYTSALIC,Myriophyllum sp,MYRSIBI,MYRSPIC,NAJFLEXI,Nitella spp.,NUPLUTE,NYMODOR,PHRAUSTR,PERAMPHI,POLYGONUM SP,PONCORD,POTFOLI,POTGRAMI,POTNATA,POTPRAE,POTRICH,POTZOST,Potamogeton sp.,Rosa Sp,Sagittaria sp.,SAGCUNE,SAGLATIF,SCHPUNGE,SCHTABER,SCIACUTU,Solonaceae Sp.(%),SPARGANIUM SP,SPAEMER,SPAEURY,SPIPOLY,STUPECT,THEPALUS,Typha sp.,UTRGIBBA,UTRINTER,UTRMINO,UTRVULGA,VALAMER,Vicia Sp,ZIZPALUS,Unknown Seedling,Richness,meanC
LPT2019,LPT20,2019,Long Point,Treatment,24.27184466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.854368932,0,0,0,0,0,0,0,0,0.970873786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5631068,0,14.5631068,0,0,0,0,0,0,0,0,0,0,38.83495146,0,0,0,0,0,0,0,0.970873786,0,0,0,0,7,4.571428571
LPT4119,LPT41,2019,Long Point,Treatment,14.5631068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5631068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786,0,0,0,0,0,0,0,0,48.54368932,0,0,0,0,0,0,0.970873786,0,0,0,0,0,0,0,0,0,19.41747573,0,0,0,0,0,0,0,0,0.970873786,0,0,0,0,6,7
LPT4219,LPT42,2019,Long Point,Treatment,59.88023952,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,4.99001996,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97005988,0,0,0,0,0,0,0.0499002,0,0,0,0,0,0,0,0,0,4.99001996,0,0.0499002,0,0,0,0,0,0,0,0,0,0,0,0,14.97005988,0,0,0,0,0,0,0,0,7,2.285714286
LPT4319,LPT43,2019,Long Point,Treatment,24.75247525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,6,3.4
LPT4419,LPT44,2019,Long Point,Treatment,9.803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.803921569,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.43137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
RPC1019,RPC10,2019,Rondeau,Control,37.73584906,4.716981132,0,0,0,0,0,0,0,0,0,0,0,4.716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226,0,0,0,0,0,0,0,0,0,0,4.716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.73584906,4.716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716981132,0,0,0,0,6,4.5
RPC1119,RPC11,2019,Rondeau,Control,9.886307464,9.886307464,0,0,0,0,0,0,0,0.049431537,0,0,0,0,0,0,0.049431537,0,0,0,0,0,0,0,0,0,0,0,0.049431537,0,0,0,0,0,0,0,0,0,0,9.886307464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.20415225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988630746,0,0,0,0,6,3.666666667
RPC1219,RPC12,2019,Rondeau,Control,14.85148515,9.900990099,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85148515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.40594059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.333333333
RPC1319,RPC13,2019,Rondeau,Control,4.759638267,4.759638267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2789148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.15421228,0,0.047596383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
RPC1419,RPC14,2019,Rondeau,Control,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
RPC1519,RPC15,2019,Rondeau,Control,4.901960784,4.901960784,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.23529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
RPC1719,RPC17,2019,Rondeau,Control,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0
RPC1819,RPC18,2019,Rondeau,Control,4.95049505,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.40594059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,3,0
RPC1919,RPC19,2019,Rondeau,Control,0.989609104,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.74022761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.27263731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049480455,0,0,0,0,0,0,0,0,0,0,0,3,2
RPC219,RPC2,2019,Rondeau,Control,4.997501249,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,2,3
RPC2019,RPC20,2019,Rondeau,Control,0.99009901,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75247525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.40594059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,0,0,0,0,3,0
RPC319,RPC3,2019,Rondeau,Control,4.901960784,9.803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.52941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0.980392157,0,0,0,0,0,0,0,0,4,1.5
RPC419,RPC4,2019,Rondeau,Control,4.948045522,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.896091044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.16872835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989609104,0,0,0.049480455,0,0,0,0,0,0,0,0,4,1.5
RPC519,RPC5,2019,Rondeau,Control,4.948045522,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.58436418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.48045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989609104,0,0,0,0.049480455,0,0,0,0,4,1.5
RPC619,RPC6,2019,Rondeau,Control,14.69867712,0.979911808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.39294463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04899559,0,0,4.89955904,0,0,0,0,0,0,0,0,4,1.5
RPC719,RPC7,2019,Rondeau,Control,24.72799209,4.945598417,0,0,0,0,0,0,0,0.049455984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989119683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23837784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049455984,0,0,0,0,4,2.25
RPC819,RPC8,2019,Rondeau,Control,4.71475719,4.71475719,0,0,0,0,0,0,0,0.047147572,0,0,0,0,0,0,0,0,0,0,14.14427157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942951438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.43611504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.75
RPC919,RPC9,2019,Rondeau,Control,10,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
RPC1619,RPC16,2019,Rondeau,Treatment,31.56233561,0.052603893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.260389269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.30194634,0,5.260389269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.56233561,0,0,0,0,0,0,0,0,4,1.75
RPT2119,RPT21,2019,Rondeau,Treatment,84.91508492,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99000999,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,4,3.5
RPT2219,RPT22,2019,Rondeau,Treatment,99.9000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,2,6
RPT2319,RPT23,2019,Rondeau,Treatment,97.04027171,0,0,0,0,0,0,0,0,0,0,0,0,0.970402717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970402717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970402717,0,0,0,0,0,0.048520136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5
RPT2419,RPT24,2019,Rondeau,Treatment,31.21748179,1.040582726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.21748179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052029136,31.21748179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052029136,0,0,5.202913632,0,0,0,0,0,0,0,0,5,3.8
RPT2519,RPT25,2019,Rondeau,Treatment,98.91196835,0.049455984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989119683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049455984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPT2619,RPT26,2019,Rondeau,Treatment,64.93506494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,9.99000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97502498,0,0,0,0.04995005,0,0,0,0,4,3.25
RPT2719,RPT27,2019,Rondeau,Treatment,29.9850075,0,0,0,0,0,0,0,0,0,0,0,0,49.97501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99250375,0,0,0,0,4,4.75
RPT2819,RPT28,2019,Rondeau,Treatment,37.68252473,0.047103156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.68252473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047103156,0.047103156,0,0,0,0,0,4.710315591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942063118,0,0,18.84126236,0,0,0,0,0,0,0,0,6,3.333333333
RPT2919,RPT29,2019,Rondeau,Treatment,56.60377358,0.943396226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.433962264,0,0,0,28.30188679,0,0,0,0,3,2
RPT3019,RPT30,2019,Rondeau,Treatment,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,3
RPT3119,RPT31,2019,Rondeau,Treatment,84.95752124,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,2,3
RPT3219,RPT32,2019,Rondeau,Treatment,68.56023506,0.048971596,0,0,0,0,0,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.794319295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0,0,0,0,14.69147894,0,0,0,0,0,0,0,0,0,0,0,0,0.048971596,0,0,0,4.897159647,0,0,0,0,6,4
RPT3319,RPT33,2019,Rondeau,Treatment,94.05940594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,2,5.5
RPT3419,RPT34,2019,Rondeau,Treatment,84.15841584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,4,4.25
RPT3519,RPT35,2019,Rondeau,Treatment,15,0,0,0,0,0,0,0,15,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
RPT3619,RPT36,2019,Rondeau,Treatment,62.5,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,0,0,0,0,3,6.333333333
RPT3719,RPT37,2019,Rondeau,Treatment,73.45739471,0.048971596,0,0,0,0,0,0,0,0,0,0,0,19.58863859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048971596,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979431929,0,0,0,4.897159647,0,0,0,0,5,4
RPT3819,RPT38,2019,Rondeau,Treatment,39.58436418,0.049480455,0,0,0,0,0,0,9.896091044,0,0,0,0,49.48045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989609104,0,0,0,0,3,6.333333333
RPT3919,RPT39,2019,Rondeau,Treatment,10.29866117,1.029866117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051493306,0,0,0,0,0,0,5.149330587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.09062822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051493306,0,0,0,0,0,0,0,10.29866117,0,0,0,1.029866117,0,0,0,0,6,3
RPT4019,RPT40,2019,Rondeau,Treatment,89.95502249,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,2,3
LPC2120,LPC21,2020,Long Point,Control,29.9850075,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,2.498750625,0,0,0,2.498750625,0,0,0,0,5,2.4
LPC2220,LPC22,2020,Long Point,Control,22.57336343,16.93002257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128668172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056433409,0,0,0,0,0,0,56.43340858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056433409,0,0,0,0,0,0,2.821670429,0,0,0,0,5,3.4
LPC2320,LPC23,2020,Long Point,Control,26.04166667,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.08333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41666667,0,0,0,0,3,2
LPC2420,LPC24,2020,Long Point,Control,46.08294931,36.86635945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921658986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82488479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.304147465,0,0,0,0,3,2
LPC2520,LPC25,2020,Long Point,Control,4.761904762,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC2620,LPC26,2020,Long Point,Control,11.11111111,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,0,0,0,2.777777778,0,0,0,0,4,1.5
LPC2720,LPC27,2020,Long Point,Control,44.55445545,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,4.95049505,0,0,0,0,4,1.5
LPC2820,LPC28,2020,Long Point,Control,16.46542261,16.46542261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054884742,0,0,0,0,0,0,0,0,0.054884742,0,0,0,0,0,0,0,0,0,0,0,65.86169045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097694841,0,0,0,0,4,2.75
LPC2920,LPC29,2020,Long Point,Control,4.997501249,29.9850075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97001499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,3,2
LPC3020,LPC30,2020,Long Point,Control,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC3120,LPC31,2020,Long Point,Control,9.657170449,9.657170449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.414292612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965717045,0,0,0,0,0,0,77.25736359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048285852,0,0,0,0,0,0,0,0,0,0,0,4,2.75
